warehouse_code,tenant_code,part,sloc,bin,kitqty,grn_number,qoh,mfgdt,expdt,carton_code,uomqty,projectrefno,part_desc
NEL,FML,DL304-Z,OK,LBQ/SB/D-4-28-4,0,3.21334E+11,2,,,3131LBQ1112078,EA/1.00,,DOMPET TEST293 C&amp
LQE,HSJ,DL304-X,OK,LBQ/SB/D-4-28-4,0,3.21334E+11,2,,,3131LBQ1112078,EA/1.00,,DOMPET TEST293 C&amp
NEL,POE,DL304-H,OK,LBQ/SB/D-3-28-3,0,3.21334E+11,2,,,3131LBQ1112062,EA/1.00,,DOMPET TEST293 C&amp
LQE,SFF,DL417-N-Q,OK,LBQ/SB/B-2-22-2,0,3.21313E+11,10,,,3131LBQ1111974,EA/1.00,,"TAS TEST306 CNK EMBELLISHED CLASSIC SLING BAG PINK,M"
LBQ,FML,DL417-N-TQ,OK,LBQ/SB/B-4-27-5,0,3.21334E+11,20,,,3132LBQ1113343,EA/1.00,,"TAS TEST306 CNK EMBELLISHED CLASSIC SLING BAG SNAKE PRINT,M"
LBX,GDP,DL417-N-CQO,OK,LBQ/SB/B-5-23-2,0,3.21314E+11,11,,,3131LBQ1111917,EA/1.00,,"TAS TEST306 CNK EMBELLISHED CLASSIC SLING BAG BLATEST LEATHER,M"
LQE,HSJ,DL417-N-CD,OK,LBQ/SB/B-5-0-3,0,3.21313E+11,20,,,3131LBQ1111900,EA/1.00,,"TAS TEST306 CNK EMBELLISHED CLASSIC SLING BAG BLATEST CROCO,M"
TVCC,SFF,DL385-CO-N,OK,LBQ/SB/B-2-0-3,0,3.21313E+11,20,,,3131LBQ1111809,EA/1.00,,"TAS TEST274 CNK SLING BAG BLATEST POLOS,M"
LBX,HCZ,DL385-CD-N,OK,LBQ/SB/B-4-25-6,0,3.21334E+11,10,,,3132LBQ1113377,EA/1.00,,"TAS TEST274 CNK SLING BAG BRITEST,M"
LBX,HOJ,DL385-H-N,OK,LBQ/SB/B-2-23-4,0,3.21313E+11,7,,,3131LBQ1111049,EA/1.00,,"TAS TEST274 CNK SLING BAG GREEN,M"
TVCC,QVS,DL385-H-N,OK,LBQ/SB/B-2-23-2,0,3.21314E+11,3,,,3131LBQ1111918,EA/1.00,,"TAS TEST274 CNK SLING BAG GREEN,M"
TVC,HSJ,DL385-OBC-N,OK,LBQ/SB/B-2-21-6,0,3.21313E+11,10,,,3131LBQ1111059,EA/1.00,,"TAS TEST274 CNK SLING BAG NEW ALL BLATEST,M"
LPT,SFF,DL385-OCS-N,OK,LBQ/SB/B-2-21-6,0,3.21313E+11,10,,,3131LBQ1111059,EA/1.00,,"TAS TEST274 CNK SLING BAG NEW BROWN,M"
LBX,HOJ,DL385-OQ,OK,LBQ/SB/B-2-23-3,0,3.21313E+11,10,,,3131LBQ1111040,EA/1.00,,"TAS TEST274 CNK SLING BAG NEW PINK,M"
TVC,FHT,DL312-N-DH,OK,LBQ/SB/B-2-23-3,0,3.21313E+11,10,,,3131LBQ1111040,EA/1.00,,"TAS TEST201 PUSH LOTEST CROSSBODY CROCO GREEN,M"
LQE,NUT,DL312-N-DC,OK,LBQ/SB/B-5-0-4,0,3.21313E+11,30,,,3131LBQ1111063,EA/1.00,,"TAS TEST202 PUSH LOTEST CROSSBODY CROCO BLATEST,M"
LBQ,FHT,DL312-N-DN,OK,LBQ/SB/B-4-27-4,0,3.21334E+11,30,,,3132LBQ1113363,EA/1.00,,"TAS TEST201 PUSH LOTEST CROSSBODY CROCO MAROON,M"
NEL,MNC,QC-DL,OK,LBQ/SB/D-4-28-6,0,3.21334E+11,198,,,3131LBQ1112076,EA/1.00,,PAPERBAG TEST
LPT,FML,DL327-T-QX,OK,LBQ/SB/B-2-24-2,0,3.21314E+11,1,,,3131LBQ1111916,EA/1.00,,"TAS TEST216 CNK ENVELOPE SLING BAG PINK WHITE,S"
LQE,HUD,DL327-T-X,OK,LBQ/SB/B-2-23-5,0,3.21313E+11,5,,,3131LBQ1111048,EA/1.00,,"TAS TEST216 CNK ENVELOPE SLING BAG WHITE,S"
LPT,POE,DL327-T-H,OK,LBQ/SB/B-2-22-3,0,3.21313E+11,5,,,3131LBQ1111808,EA/1.00,,"TAS TEST216 CNK ENVELOPE SLING BAG GREEN,S"
NEL,NUT,DL327-T-Q,OK,LBQ/SB/B-5-0-3,0,3.21313E+11,4,,,3131LBQ1111900,EA/1.00,,"TAS TEST216 CNK ENVELOPE SLING BAG PINK,S"
LBQ,HSJ,DL327-T-Q,OK,LBQ/SB/B-2-21-6,0,3.21313E+11,5,,,3131LBQ1111059,EA/1.00,,"TAS TEST216 CNK ENVELOPE SLING BAG PINK,S"
TVC,GDP,HT35-H,OK,LBQ/SB/B-2-26-5,0,3.21334E+11,3,,,3132LBQ1113390,EA/1.00,,TAS GS24 GU3SS ELLIANA QUILTED MINI SATCHEL GREEN
TVC,HCZ,HT35-C,OK,LBQ/SB/B-2-26-5,0,3.21334E+11,10,,,3132LBQ1113390,EA/1.00,,TAS GS24 GU3SS ELLIANA QUILTED MINI SATCHEL BLATEST
LPT,CQJ-B3,HT35-D,OK,LBQ/SB/B-2-26-5,0,3.21334E+11,3,,,3132LBQ1113390,EA/1.00,,TAS GS24 GU3SS ELLIANA QUILTED MINI SATCHEL CORAL
TVC,HOJ,HT35-Z,OK,LBQ/SB/B-2-26-5,0,3.21334E+11,3,,,3132LBQ1113390,EA/1.00,,TAS GS24 GU3SS ELLIANA QUILTED MINI SATCHEL YELLOW
LBQ,FML,HT35-Q,OK,LBQ/SB/B-2-26-5,0,3.21334E+11,5,,,3132LBQ1113390,EA/1.00,,TAS GS24 GU3SS ELLIANA QUILTED MINI SATCHEL PINK
LQE,CQJ-B3,DL326-C,OK,LBQ/SB/B-5-0-3,0,3.21313E+11,9,,,3131LBQ1111900,EA/1.00,,CLUTCH TEST215 CNK QUILTED CLUTCH BLATEST
TVCC,HNV,DL326-C,OK,LBQ/SB/B-2-23-2,0,3.21314E+11,1,,,3131LBQ1111918,EA/1.00,,CLUTCH TEST215 CNK QUILTED CLUTCH BLATEST
LBX,NUT,DL326-QX,OK,LBQ/SB/B-5-0-3,0,3.21313E+11,5,,,3131LBQ1111900,EA/1.00,,CLUTCH TEST215 CNK QUILTED CLUTCH PEWTER
LPT,FML,DL326-J,OK,LBQ/SB/B-5-0-3,0,3.21313E+11,3,,,3131LBQ1111900,EA/1.00,,CLUTCH TEST215 CNK QUILTED CLUTCH IVORY
LQE,SFF,DL678-N-DC,OK,LBQ/SB/B-5-23-5,0,3.21313E+11,10,,,3131LBQ1111047,EA/1.00,,"TAS TEST567 CNK QUILTED BAG CROCO BLATEST,M"
TVC,HUD,DL678-N-DX,OK,LBQ/SB/B-4-25-6,0,3.21334E+11,10,,,3132LBQ1113377,EA/1.00,,"TAS TEST5687CNK QUILTED BAG CROCO WHITE,M"
LBX,NUT,DL551-N-H,OK,LBQ/SB/B-5-22-3,0,3.21313E+11,5,,,3131LBQ1111807,EA/1.00,,"TAS TEST440 CNK CLASSIC SLING BAG GREEN,M"
NEL,GDP,DL551-N-Q,OK,LBQ/SB/B-5-22-3,0,3.21313E+11,5,,,3131LBQ1111807,EA/1.00,,"TAS TEST440 CNK CLASSIC SLING BAG PINK,M"
TVC,MNC,DL551-N-BCO,OK,LBQ/SB/B-2-23-5,0,3.21313E+11,15,,,3131LBQ1111048,EA/1.00,,"TAS TEST440 CNK CLASSIC SLING BAG ALL BLATEST NEW,M"
TVC,SFF,DL551-D,OK,LBQ/SB/B-5-22-3,0,3.21313E+11,5,,,3131LBQ1111807,EA/1.00,,TAS TEST440 CNK CLASSIC SLING BAG CREAM
LQE,HCZ,DL551-N-CD,OK,LBQ/SB/B-5-22-3,0,3.21313E+11,5,,,3131LBQ1111807,EA/1.00,,"TAS TEST440 CNK CLASSIC SLING BAG BRITEST,M"
LQE,HNV,DL551-CV,OK,LBQ/SB/B-5-0-3,0,3.21313E+11,5,,,3131LBQ1111900,EA/1.00,,"TAS TEST440 CNK CLASSIC SLING BAG BURGUNDY,M"
LBX,NUT,DL621-C,OK,LBQ/SB/B-4-9-3,0,3.21313E+11,3,,,3131LBQ1111037,EA/1.00,,DOMPET TEST510 WRINKLE EFFECT RING ZIP WALLET* BLATEST
TVCC,SMN,DL621-X,OK,LBQ/SB/B-5-8-5,0,3.21334E+11,5,,,3132LBQ1113355,EA/1.00,,DOMPET TEST510 WRINKLE EFFECT RING ZIP WALLET* WHITE
LBQ,CQJ-B3,DL621-O,OK,LBQ/SB/D-4-28-3,0,3.21334E+11,5,,,3131LBQ1112064,EA/1.00,,DOMPET TEST510 WRINKLE EFFECT RING ZIP WALLET* NAVY
TVCC,HSJ,DL552-C,OK,LBQ/SB/B-4-8-3,0,3.21334E+11,15,,,3132LBQ1113359,EA/1.00,,DOMPET TEST441 CNK FOLDED WALLET* BLATEST FLOWER
TVCC,GDP,DL552-Q,OK,LBQ/SB/B-2-9-4,0,3.21313E+11,10,,,3131LBQ1111035,EA/1.00,,DOMPET TEST441 CNK FOLDED WALLET* PINK
LQE,CQJ-B3,DL552-X,OK,LBQ/SB/B-4-9-3,0,3.21313E+11,5,,,3131LBQ1111037,EA/1.00,,DOMPET TEST441 CNK FOLDED WALLET* WHITE
LQE,HUD,HT34-C,OK,LBQ/SB/B-3-26-4,0,3.21334E+11,30,,,3132LBQ1113394,EA/1.00,,TAS GS23 GU3SS Elliana BaTESTpaTEST* BLATEST
LQE,HUD,HT34-H,OK,LBQ/SB/B-4-24-6,0,3.21334E+11,5,,,3132LBQ1113487,EA/1.00,,TAS GS23 GU3SS Elliana BaTESTpaTEST* GREEN
LBQ,QVS,HT34-Z,OK,LBQ/SB/B-3-26-3,0,3.21334E+11,5,,,3132LBQ1113417,EA/1.00,,TAS GS23 GU3SS Elliana BaTESTpaTEST* YELLOW
TVC,HNV,HT34-Q,OK,LBQ/SB/B-3-27-6,0,3.21334E+11,20,,,3132LBQ1113364,EA/1.00,,TAS GS23 GU3SS Elliana BaTESTpaTEST* PINK
LBX,POE,HT34-D,OK,LBQ/SB/B-3-26-3,0,3.21334E+11,5,,,3132LBQ1113417,EA/1.00,,TAS GS23 GU3SS Elliana BaTESTpaTEST* CORRAL
LPT,GDP,HT133-C-T,OK,LBQ/SB/B-3-25-6,0,3.21334E+11,5,,,3132LBQ1113378,EA/1.00,,"TAS GS022 GU3SS DELANEY LOGO TOTE BLATEST,SMALL"
LQE,CQJ-B3,HT133-D-T,OK,LBQ/SB/B-3-25-6,0,3.21334E+11,5,,,3132LBQ1113378,EA/1.00,,"TAS GS022 GU3SS DELANEY LOGO TOTE COFFEE, SMALL"
TVC,CQJ-B3,HT133-X-T,OK,LBQ/SB/B-3-25-6,0,3.21334E+11,5,,,3132LBQ1113378,EA/1.00,,"TAS GS022 GU3SS DELANEY LOGO TOTE WHITE,SMALL"
LPT,HCZ,HT41-M-D,OK,LBQ/SB/B-4-26-3,0,3.21334E+11,5,,,3132LBQ1113393,EA/1.00,,"TAS GS30 GU3SS VIOLET SHOULDER BAG CORAL,L"
LBX,HCZ,HT41-M-Q,OK,LBQ/SB/B-4-23-4,0,3.21313E+11,10,,,3131LBQ1111046,EA/1.00,,"TAS GS30 GU3SS VIOLET SHOULDER BAG PINK,L"
TVC,GDP,HT41-M-C,OK,LBQ/SB/B-4-26-3,0,3.21334E+11,10,,,3132LBQ1113393,EA/1.00,,"TAS GS30 GU3SS VIOLET SHOULDER BAG BLATEST,L"
TVCC,CQJ-B3,HT41-M-CM,OK,LBQ/SB/B-4-23-4,0,3.21313E+11,4,,,3131LBQ1111046,EA/1.00,,"TAS GS30 GU3SS VIOLET SHOULDER BAG BLUE,L"
TVCC,POE,ZTM116-CP,OK,LBQ/SB/B-4-26-2,0,3.21334E+11,10,,,3132LBQ1113416,EA/1.00,,TAS YSL005 NIKI MEDIUM BLATEST OLD
LBQ,HOJ,ZTM116-CO,OK,LBQ/SB/B-4-26-4,0,3.21334E+11,10,,,3132LBQ1113397,EA/1.00,,TAS YSL005 NIKI MEDIUM BLATEST NEW
LPT,MNC,HT129-M-C,OK,LBQ/SB/B-3-27-3,0,3.21334E+11,4,,,3132LBQ1113366,EA/1.00,,"TAS GS018 ( Delaney Holo Tote )* BLATEST,LARGE"
LBX,MNC,HT129-M-H,OK,LBQ/SB/B-3-24-6,0,3.21334E+11,4,,,3132LBQ1113486,EA/1.00,,"TAS GS018 ( Delaney Holo Tote )* GOLD,LARGE"
LPT,QVS,HT129-T-H,OK,LBQ/SB/B-3-25-3,0,3.21334E+11,5,,,3132LBQ1113483,EA/1.00,,"TAS GS018 ( Delaney Holo Tote )* GOLD,SMALL"
TVCC,HCZ,HT129-T-C,OK,LBQ/SB/B-3-26-3,0,3.21334E+11,5,,,3132LBQ1113417,EA/1.00,,"TAS GS018 ( Delaney Holo Tote )* BLATEST,SMALL"
TVC,HCZ,HT129-T-M,OK,LBQ/SB/B-3-25-6,0,3.21334E+11,4,,,3132LBQ1113378,EA/1.00,,"TAS GS018 ( Delaney Holo Tote )* CREME,SMALL"
LBQ,SMN,HT129-M-Q,OK,LBQ/SB/B-3-25-3,0,3.21334E+11,5,,,3132LBQ1113483,EA/1.00,,"TAS GS018 ( Delaney Holo Tote )* PINK,LARGE"
NEL,FHT,HT129-T-Q,OK,LBQ/SB/B-3-24-6,0,3.21334E+11,5,,,3132LBQ1113486,EA/1.00,,"TAS GS018 ( Delaney Holo Tote )* PINK,SMALL"
LBQ,NUT,HT129-D-M,OK,LBQ/SB/B-3-25-3,0,3.21334E+11,5,,,3132LBQ1113483,EA/1.00,,"TAS GS018 ( Delaney Holo Tote )* CREME,LARGE"
NEL,CQJ-B3,DL599-X,OK,LBQ/SB/B-4-24-6,0,3.21334E+11,10,,,3132LBQ1113487,EA/1.00,,TAS TEST488 GIFT SET WHITE
TVCC,POE,NDN113-T-CS,OK,LBQ/SB/B-2-25-5,0,3.21334E+11,5,,,3132LBQ1113470,EA/1.00,,"TAS MCM002 SET BATESTPATEST + WALLET + GANTUNGAN BROWN,S"
LBQ,QVS,NDN113-T-C,OK,LBQ/SB/B-3-25-5,0,3.21334E+11,3,,,3132LBQ1113481,EA/1.00,,"TAS MCM002 SET BATESTPATEST + WALLET + GANTUNGAN BLATEST,S"
TVC,GDP,NDN113-T-Q,OK,LBQ/SB/B-4-27-3,0,3.21334E+11,3,,,3132LBQ1113367,EA/1.00,,"TAS MCM002 SET BATESTPATEST + WALLET + GANTUNGAN PINK,S"
TVCC,POE,NDN113-T-S,OK,LBQ/SB/B-4-25-5,0,3.21334E+11,1,,,3132LBQ1113482,EA/1.00,,"TAS MCM002 SET BATESTPATEST + WALLET + GANTUNGAN RED,S"
NEL,HNV,NDN113-T-S,OK,LBQ/SB/B-4-25-5,0,3.21334E+11,2,,,3132LBQ1113480,EA/1.00,,"TAS MCM002 SET BATESTPATEST + WALLET + GANTUNGAN RED,S"
TVCC,HNV,NDN116-C-N,OK,LBQ/SB/B-5-24-3,0,3.21334E+11,3,,,3132LBQ1113113,EA/1.00,,"TAS MCM005 STARK BATESTPATEST BLATEST,M"
LBX,QVS,NDN116-C-N,OK,LBQ/SB/B-4-24-4,0,3.21334E+11,2,,,3132LBQ1113112,EA/1.00,,"TAS MCM005 STARK BATESTPATEST BLATEST,M"
LQE,HSJ,NDN116-CS-N,OK,LBQ/SB/B-3-27-3,0,3.21334E+11,5,,,3132LBQ1113366,EA/1.00,,"TAS MCM005 STARK BATESTPATEST BRITEST,M"
TVCC,HCZ,NDN116-D-N,OK,LBQ/SB/B-4-24-6,0,3.21334E+11,3,,,3132LBQ1113487,EA/1.00,,"TAS MCM005 STARK BATESTPATEST CREME,M"
NEL,CQJ-B3,DM18-CD,OK,LBQ/SB/B-4-26-5,0,3.21334E+11,3,,,3132LBQ1113379,EA/1.00,,TAS WANITA CL07 CHAN3L GABRIELLE PREMIUM IMPORT BLATEST CHEVRON
LPT,MNC,DM18-QR,OK,LBQ/SB/B-4-26-5,0,3.21334E+11,3,,,3132LBQ1113379,EA/1.00,,TAS WANITA CL07 CHAN3L GABRIELLE PREMIUM IMPORT PEACH QUILTED
LBQ,SMN,DM18-QJR,OK,LBQ/SB/B-4-26-5,0,3.21334E+11,3,,,3132LBQ1113379,EA/1.00,,TAS WANITA CL07 CHAN3L GABRIELLE PREMIUM IMPORT PINK QUILTED
TVCC,GDP,DM18-CR,OK,LBQ/SB/B-4-26-5,0,3.21334E+11,3,,,3132LBQ1113379,EA/1.00,,TAS WANITA CL07 CHAN3L GABRIELLE PREMIUM IMPORT BLATEST QUILTED
TVCC,HUD,DM18-HR,OK,LBQ/SB/B-3-25-6,0,3.21334E+11,3,,,3132LBQ1113378,EA/1.00,,TAS WANITA CL07 CHAN3L GABRIELLE PREMIUM IMPORT GREEN QUILTED
LQE,FML,QES170-C,OK,LBQ/SB/B-2-24-5,0,3.21314E+11,5,,,3131LBQ1111913,EA/1.00,,TAS TEST069 TESTO SCARF HANDLE BAG BLATEST
LBX,CQJ-B3,QES170-CS,OK,LBQ/SB/B-3-26-6,0,3.21334E+11,5,,,3132LBQ1113376,EA/1.00,,TAS TEST069 TESTO SCARF HANDLE BAG BROWN
LBX,GDP,QES170-X,OK,LBQ/SB/B-3-26-6,0,3.21334E+11,5,,,3132LBQ1113376,EA/1.00,,TAS TEST069 TESTO SCARF HANDLE BAG WHITE
LPT,QVS,QES170-S,OK,LBQ/SB/B-3-26-6,0,3.21334E+11,5,,,3132LBQ1113376,EA/1.00,,TAS TEST069 TESTO SCARF HANDLE BAG RED
NEL,NUT,QES170-Q,OK,LBQ/SB/B-3-26-6,0,3.21334E+11,5,,,3132LBQ1113376,EA/1.00,,TAS TEST069 TESTO SCARF HANDLE BAG PEACH
LPT,HCZ,IC16-13-U,OK,LBQ/SB/B-4-9-4,0,3.21313E+11,3,,,3131LBQ1111033,EA/1.00,," BELT PRIA HB05#02 HERM*S LEATHER BELT 3,8 CM TAN,3.8CM 110CM"
LBQ,HCZ,IC16-13-C,OK,LBQ/SB/B-4-9-4,0,3.21313E+11,3,,,3131LBQ1111033,EA/1.00,," BELT PRIA HB05#02 HERM*S LEATHER BELT 3,8 CM BLATEST,3.8CM"
NEL,FHT,IC16-13-D,OK,LBQ/SB/B-5-9-4,0,3.21313E+11,3,,,3131LBQ1111032,EA/1.00,," BELT PRIA HB05#02 HERM*S LEATHER BELT 3,8 CM COFFEE,3.8CM 110CM"
LPT,POE,IC16-12-L,OK,LBQ/SB/B-4-9-4,0,3.2131E+11,1,,,3131LBQ1111304,EA/1.00,,"BELT WANITA HB05#01 HERM*S LEATHER BELT 3,5 CM KHAKI"
LBX,GDP,IC16-12-L,OK,LBQ/SB/B-3-9-4,0,3.21313E+11,3,,,3131LBQ1111034,EA/1.00,,"BELT WANITA HB05#01 HERM*S LEATHER BELT 3,5 CM KHAKI"
TVCC,HCZ,IC16-12-U,OK,LBQ/SB/B-3-9-4,0,3.21313E+11,2,,,3131LBQ1111034,EA/1.00,,"BELT WANITA HB05#01 HERM*S LEATHER BELT 3,5 CM TAN"
LPT,NUT,IC16-12-C,OK,LBQ/SB/B-4-9-4,0,3.21313E+11,3,,,3131LBQ1111033,EA/1.00,,"BELT WANITA HB05#01 HERM*S LEATHER BELT 3,5 CM BLATEST"
TVCC,NUT,IC16-12-D,OK,LBQ/SB/B-4-9-4,0,3.21313E+11,3,,,3131LBQ1111033,EA/1.00,,"BELT WANITA HB05#01 HERM*S LEATHER BELT 3,5 CM COFFEE"
LBX,SMN,DL834-C,OK,LBQ/SB/B-2-23-6,0,3.21313E+11,3,,,3131LBQ1111023,EA/1.00,,TAS WANITA TEST723 CNK DOUBLE CHAIN LINK PUSH LOTEST BAG PREMIUM IMPORT BLATEST
LBX,CQJ-B3,DL834-H,OK,LBQ/SB/B-2-23-6,0,3.21313E+11,3,,,3131LBQ1111023,EA/1.00,,TAS WANITA TEST723 CNK DOUBLE CHAIN LINK PUSH LOTEST BAG PREMIUM IMPORT GREEN
LQE,SMN,DL834-N,OK,LBQ/SB/B-2-23-6,0,3.21313E+11,3,,,3131LBQ1111023,EA/1.00,,TAS WANITA TEST723 CNK DOUBLE CHAIN LINK PUSH LOTEST BAG PREMIUM IMPORT MAROON
TVCC,HOJ,DL834-Q,OK,LBQ/SB/B-2-23-6,0,3.21313E+11,3,,,3131LBQ1111023,EA/1.00,,TAS WANITA TEST723 CNK DOUBLE CHAIN LINK PUSH LOTEST BAG PREMIUM IMPORT PINK
LBQ,GDP,DL838-C,OK,LBQ/SB/B-2-8-5,0,3.21334E+11,2,,,3132LBQ1113351,EA/1.00,,DOMPET WANITA TEST727 CNK CARD HOLDER PREMIUM IMPORT BLATEST
TVCC,SMN,DL838-O,OK,LBQ/SB/B-3-8-5,0,3.21334E+11,2,,,3132LBQ1113352,EA/1.00,,DOMPET WANITA TEST727 CNK CARD HOLDER PREMIUM IMPORT NAVY
TVCC,QVS,DL838-X,OK,LBQ/SB/B-2-8-5,0,3.21334E+11,2,,,3132LBQ1113351,EA/1.00,,DOMPET WANITA TEST727 CNK CARD HOLDER PREMIUM IMPORT WHITE
LPT,CQJ-B3,DL838-N,OK,LBQ/SB/B-5-8-5,0,3.21334E+11,2,,,3132LBQ1113355,EA/1.00,,DOMPET WANITA TEST727 CNK CARD HOLDER PREMIUM IMPORT MAROON
LBQ,QVS,DL838-Q,OK,LBQ/SB/B-3-8-5,0,3.21334E+11,2,,,3132LBQ1113352,EA/1.00,,DOMPET WANITA TEST727 CNK CARD HOLDER PREMIUM IMPORT PINK
LPT,HCZ,DM121-N,OK,LBQ/SB/B-4-8-6,0,3.21334E+11,5,,,3132LBQ1113346,EA/1.00,,DOMPET WANITA CL010 PREMIUM IMPORT MAROON
LPT,MNC,DM121-C,OK,LBQ/SB/B-3-8-6,0,3.21334E+11,5,,,3132LBQ1113347,EA/1.00,,DOMPET WANITA CL010 PREMIUM IMPORT BLATEST
LBQ,MNC,DL799-C,OK,LBQ/SB/B-3-8-5,0,3.21334E+11,2,,,3132LBQ1113352,EA/1.00,,DOMPET TEST688 CNK SMALL WALLET BLATEST
NEL,HOJ,DL799-CV,OK,LBQ/SB/B-2-8-5,0,3.21334E+11,2,,,3132LBQ1113351,EA/1.00,,DOMPET TEST688 CNK SMALL WALLET BURGUNDY
TVC,CQJ-B3,DL799-CM,OK,LBQ/SB/B-3-8-5,0,3.21334E+11,2,,,3132LBQ1113352,EA/1.00,,DOMPET TEST688 CNK SMALL WALLET BLUE
LPT,POE,DL799-N,OK,LBQ/SB/B-2-8-5,0,3.21334E+11,2,,,3132LBQ1113351,EA/1.00,,DOMPET TEST688 CNK SMALL WALLET MAROON
NEL,HUD,DL843-C,OK,LBQ/SB/B-5-8-6,0,3.21334E+11,2,,,3132LBQ1113345,EA/1.00,,DOMPET WANITA TEST732 PREMIUM IMPORT BLATEST
LQE,QVS,DL843-L,OK,LBQ/SB/B-4-8-5,0,3.21334E+11,2,,,3132LBQ1113354,EA/1.00,,DOMPET WANITA TEST732 PREMIUM IMPORT KHAKI
TVCC,HNV,DL843-H,OK,LBQ/SB/B-5-8-6,0,3.21334E+11,1,,,3132LBQ1113345,EA/1.00,,DOMPET WANITA TEST732 PREMIUM IMPORT GREEN
LQE,HSJ,DL843-S,OK,LBQ/SB/B-4-8-5,0,3.21334E+11,2,,,3132LBQ1113354,EA/1.00,,DOMPET WANITA TEST732 PREMIUM IMPORT RED
LBX,NUT,DL843-O,OK,LBQ/SB/B-4-8-6,0,3.21334E+11,2,,,3132LBQ1113346,EA/1.00,,DOMPET WANITA TEST732 PREMIUM IMPORT NAVY
LPT,FML,HT194-C,OK,LBQ/SB/B-4-26-6,0,3.21334E+11,10,,,3132LBQ1113375,EA/1.00,,TAS WANITA GS083 GU3SS NYLON HANDBAG PREMIUM IMPORT BLATEST
LBX,SMN,DI42-QE,OK,LBQ/SB/B-5-23-3,0,3.21315E+11,1,,,3131LBQ1112225,EA/1.00,,TAS CH31 DISNEY X C*ACH ELLE BATESTPATEST PINK DALMATION
TVC,HNV,DI42-QE,OK,LBQ/SB/B-5-23-3,0,3.2131E+11,4,,,3131LBQ1111421,EA/1.00,,TAS CH31 DISNEY X C*ACH ELLE BATESTPATEST PINK DALMATION
TVC,POE,DI42-CQ,OK,LBQ/SB/B-5-24-3,0,3.21314E+11,5,,,3131LBQ1112218,EA/1.00,,TAS CH31 DISNEY X C*ACH ELLE BATESTPATEST BLATEST POLOS
TVC,GDP,NDN125-C,OK,LBQ/SB/B-2-9-4,0,3.21313E+11,3,,,3131LBQ1111035,EA/1.00,,TAS WANITA MC*M014 MC*M LONG ZIPER WALLET BLATEST
NEL,HCZ,NDN125-CS,OK,LBQ/SB/B-2-9-4,0,3.21313E+11,1,,,3131LBQ1111035,EA/1.00,,TAS WANITA MC*M014 MC*M LONG ZIPER WALLET BROWN
LBX,MNC,NDN125-CS,OK,LBQ/SB/B-2-9-4,0,3.21313E+11,1,,,3131LBQ1111035,EA/1.00,,TAS WANITA MC*M014 MC*M LONG ZIPER WALLET BROWN
TVC,MNC,NDN125-Q,OK,LBQ/SB/B-2-9-4,0,3.21313E+11,3,,,3131LBQ1111035,EA/1.00,,TAS WANITA MC*M014 MC*M LONG ZIPER WALLET PINK
TVC,CQJ-B3,DM10-C,OK,LBQ/SB/B-3-9-4,0,3.21313E+11,5,,,3131LBQ1111034,EA/1.00,,TAS WANITA CL09 CENEL WOC GOLD HW PREMIUM IMPORT BLATEST
TVC,SMN,DL826-C,OK,LBQ/SB/B-5-22-5,0,3.21313E+11,5,,,3131LBQ1111979,EA/1.00,,TAS WANITA TEST715 CNK STONE EMBELLISHED BAG PREMIUM IMPORT BLATEST
NEL,HNV,DL826-P,OK,LBQ/SB/B-5-22-5,0,3.21313E+11,5,,,3131LBQ1111979,EA/1.00,,TAS WANITA TEST715 CNK STONE EMBELLISHED BAG PREMIUM IMPORT ORANGE
LBX,HNV,DL826-Q,OK,LBQ/SB/B-2-22-3,0,3.21313E+11,5,,,3131LBQ1111808,EA/1.00,,TAS WANITA TEST715 CNK STONE EMBELLISHED BAG PREMIUM IMPORT PINK
LBQ,FHT,DL826-H,OK,LBQ/SB/B-2-22-3,0,3.21313E+11,5,,,3131LBQ1111808,EA/1.00,,TAS WANITA TEST715 CNK STONE EMBELLISHED BAG PREMIUM IMPORT GREEN
LBQ,HSJ,QES184-C,OK,LBQ/SB/B-5-23-5,0,3.21313E+11,10,,,3131LBQ1111047,EA/1.00,,TAS WANITA TEST073 TESTO OFFICE BAG PREMIUM IMPORT BLATEST
LBX,HUD,QES184-CD,OK,LBQ/SB/B-5-23-5,0,3.21313E+11,5,,,3131LBQ1111047,EA/1.00,,TAS WANITA TEST073 TESTO OFFICE BAG PREMIUM IMPORT BRITEST
LBQ,SFF,QES184-PX,OK,LBQ/SB/B-5-22-5,0,3.21313E+11,5,,,3131LBQ1111979,EA/1.00,,TAS WANITA TEST073 TESTO OFFICE BAG PREMIUM IMPORT OFF WHITE
TVC,HSJ,DL827-C,OK,LBQ/SB/B-2-23-5,0,3.21313E+11,5,,,3131LBQ1111048,EA/1.00,,TAS WANITA TEST716 CNK LEATHER EMBELLISHED PUSH LOTEST CROSSBODY BAG PREMIUM IMPORT BLATEST
LQE,SFF,DL827-H,OK,LBQ/SB/B-2-23-5,0,3.21313E+11,5,,,3131LBQ1111048,EA/1.00,,TAS WANITA TEST716 CNK LEATHER EMBELLISHED PUSH LOTEST CROSSBODY BAG PREMIUM IMPORT GREEN
TVC,MNC,DL827-PX,OK,LBQ/SB/B-2-23-5,0,3.21313E+11,5,,,3131LBQ1111048,EA/1.00,,TAS WANITA TEST716 CNK LEATHER EMBELLISHED PUSH LOTEST CROSSBODY BAG PREMIUM IMPORT OFF WHITE
